p_val	avg_logFC	pct.1	pct.2	p_val_adj	CellType	Gene
0.000286239	-0.544630519	0	0.114	1	Schwann	GJB3
0.000291908	-0.472489398	0.019	0.149	1	Schwann	KHSRP
0.000292715	-0.273760949	0.194	0.41	1	Schwann	NAP1L1
0.000297521	-0.517402528	0.068	0.224	1	Schwann	COPA
0.000298303	-0.373236966	0.097	0.269	1	Schwann	ATP2B1
0.000298672	-0.50728311	0.01	0.131	1	Schwann	POLDIP2
0.000303268	-0.502769135	0	0.113	1	Schwann	MGST2
0.000303885	0.76013943	0.214	0.114	1	Schwann	PAXBP1
0.000304349	-0.480509314	0.068	0.224	1	Schwann	CRTAP
0.000304979	-0.584431158	0.019	0.144	1	Schwann	SIAH2
0.000311281	0.477483035	0.126	0.051	1	Schwann	AASS
0.00031214	-0.385804221	0.117	0.298	1	Schwann	TUBB
0.000315344	-0.445972837	0.107	0.275	1	Schwann	TMOD3
0.000318707	-0.254546403	0.155	0.355	1	Schwann	TOMM7
0.000322874	-0.465407609	0.068	0.222	1	Schwann	CUTA
0.000323044	0.552392774	0.126	0.051	1	Schwann	CDCA7L
0.000323144	-0.412176813	0.019	0.145	1	Schwann	UQCRFS1
0.000323216	-0.373946352	0.039	0.181	1	Schwann	RAP1B
0.000329081	-0.569696011	0.019	0.145	1	Schwann	ZYX
0.000334316	-0.635294121	0.01	0.129	1	Schwann	IL32
0.000336789	-0.265420326	0.039	0.183	1	Schwann	VPS51
0.000337478	-0.476031329	0.058	0.207	1	Schwann	DRAP1
0.000339741	-0.974152725	0	0.111	1	Schwann	IVL
0.000340522	-0.435063764	0.039	0.177	1	Schwann	C19orf70
0.000341042	-0.458861029	0.01	0.13	1	Schwann	RAB27A
0.000341543	-0.370928746	0.087	0.253	1	Schwann	THRAP3
0.000342345	-0.313079037	0.049	0.195	1	Schwann	RAB18
0.000344622	-0.692380127	0.019	0.143	1	Schwann	TWIST1
0.000345383	-0.380325926	0.029	0.163	1	Schwann	NSFL1C
0.000347727	-0.322535199	0.078	0.242	1	Schwann	RPL41
0.000348609	-0.391193083	0.087	0.249	1	Schwann	ATP5C1
0.000349944	-0.489007974	0.019	0.146	1	Schwann	IFITM1
0.000352828	-0.574849114	0	0.111	1	Schwann	DYRK2
0.000352869	-0.330209903	0.078	0.242	1	Schwann	PSMB7
0.00035339	-0.69574292	0.058	0.205	1	Schwann	LAPTM5
0.000354246	-0.595518221	0.039	0.178	1	Schwann	CTSH
0.00035461	-0.596832927	0.029	0.159	1	Schwann	SUPT5H
0.000354654	-0.677851231	0.039	0.175	1	Schwann	DUSP2
0.000356506	-0.308290339	0.184	0.389	1	Schwann	RAC1
0.00035924	-0.404491654	0.078	0.236	1	Schwann	ACBD3
0.000360527	-0.75588612	0	0.11	1	Schwann	CPM
0.000361195	-0.522304635	0.039	0.176	1	Schwann	RFTN1
0.000361612	-0.590045579	0.019	0.145	1	Schwann	SVIL
0.000362263	0.570715768	0.398	0.28	1	Schwann	BIRC3
0.000363746	-0.487177914	0.019	0.144	1	Schwann	CCNC
0.000365753	-0.503859758	0.019	0.145	1	Schwann	PAWR
0.000365788	-0.345848928	0.049	0.197	1	Schwann	ITPRIP
0.000366208	-0.382915293	0.078	0.237	1	Schwann	IFNGR1
0.000366408	-0.495513659	0	0.11	1	Schwann	FZD6
0.000368246	-0.527310753	0.029	0.16	1	Schwann	PYCARD
0.000368915	-0.365698107	0.078	0.238	1	Schwann	GADD45GIP1
0.000370785	0.691312126	0.369	0.265	1	Schwann	SRRM2
0.000371554	-0.61081924	0.029	0.158	1	Schwann	ITPR2
0.000373669	-0.412182784	0.175	0.368	1	Schwann	CST3
0.000377317	-0.965109938	0.019	0.142	1	Schwann	CALML5
0.000377522	-0.331026998	0.068	0.225	1	Schwann	FIS1
0.00037977	-0.486798401	0.039	0.176	1	Schwann	MRPL20
0.000381618	-0.543314766	0.029	0.158	1	Schwann	TMEM248
0.000382001	-0.307752657	0.068	0.223	1	Schwann	RALA
0.000383336	-0.273331158	0.039	0.18	1	Schwann	OSTF1
0.000383538	-0.832574928	0.049	0.188	1	Schwann	KRT14
0.000383751	-0.519793497	0.01	0.127	1	Schwann	PDCD2
0.000384508	-0.318606011	0.087	0.253	1	Schwann	COX8A
0.000387224	-0.428459062	0.136	0.314	1	Schwann	FOSL2
0.00038786	-0.517690204	0.058	0.205	1	Schwann	LIMS1
0.00038907	0.606970219	0.146	0.064	1	Schwann	SLC7A2
0.0003926	-0.325675588	0.155	0.346	1	Schwann	SET
0.000398684	-0.583149444	0	0.109	1	Schwann	EVPL
0.000400933	-0.367790059	0.029	0.161	1	Schwann	NDUFS7
0.000401058	-0.453194923	0.078	0.232	1	Schwann	CAMLG
0.000401774	-0.74612393	0.039	0.17	1	Schwann	CTSS
0.000402064	-0.260810061	0.058	0.209	1	Schwann	HDAC2
0.000403843	-0.390314638	0.078	0.238	1	Schwann	GALNT1
0.000408758	-0.462793258	0.039	0.176	1	Schwann	TXN2
0.000410015	-0.455385941	0.097	0.26	1	Schwann	HNRNPF
0.000410855	-0.473662712	0.049	0.192	1	Schwann	MTHFD2
0.000411634	-0.791665046	0.039	0.171	1	Schwann	MTRNR2L1
0.000414303	-0.557477484	0.029	0.159	1	Schwann	NFKBIE
0.000416675	0.584536282	0.33	0.215	1	Schwann	TGFBR2
0.000417381	-0.59755649	0.029	0.159	1	Schwann	VEGFA
0.000419854	-0.680870154	0.029	0.156	1	Schwann	UPP1
0.000420376	0.55451967	0.136	0.058	1	Schwann	RTKN
0.000421673	-0.524892598	0.029	0.158	1	Schwann	RNF149
0.000422205	-0.270235595	0.068	0.227	1	Schwann	EIF3F
0.000424207	-0.515790624	0.01	0.126	1	Schwann	CCDC109B
0.000424334	-0.527555334	0.049	0.187	1	Schwann	PPP2R5E
0.000428237	-0.564257653	0.01	0.126	1	Schwann	RAB25
0.000430138	0.634262526	0.146	0.065	1	Schwann	LRCH3
0.000431689	-0.599685346	0.019	0.142	1	Schwann	CLIC2
0.00043378	-0.463273658	0.078	0.23	1	Schwann	PLK2
0.000436142	-0.297902765	0.068	0.226	1	Schwann	CLEC2B
0.000437529	-0.445334205	0.029	0.16	1	Schwann	YIPF5
0.000440858	-0.319206511	0.097	0.265	1	Schwann	JTB
0.000441841	-0.351803168	0.029	0.161	1	Schwann	NDUFS3
0.000442643	-0.394413151	0.029	0.159	1	Schwann	SLC25A39
0.000443347	-0.447397974	0.029	0.158	1	Schwann	ID1
0.000443405	-0.386974301	0.068	0.221	1	Schwann	IL1R1
0.000445596	-0.555324977	0.019	0.141	1	Schwann	DAPK3
0.000445963	-0.407250896	0.01	0.126	1	Schwann	OSBPL2
0.000446383	-0.374653856	0.029	0.159	1	Schwann	GAS6
0.000448104	-0.696417323	0.029	0.155	1	Schwann	TGFBI
0.000449817	-0.445603561	0.019	0.143	1	Schwann	TMEM134
0.00044984	-0.476031602	0.01	0.125	1	Schwann	MED8
0.00045223	-0.45342877	0.019	0.143	1	Schwann	SCO2
0.000453407	-0.410761793	0.068	0.216	1	Schwann	UFM1
0.00045587	-0.272065186	0.049	0.194	1	Schwann	SNRPC
0.000457297	-0.352778555	0.039	0.177	1	Schwann	PELI1
0.000457827	-0.320462161	0.068	0.218	1	Schwann	EIF2S1
0.000458445	-0.545388938	0.058	0.199	1	Schwann	SEC13
0.000460747	-0.415090001	0.058	0.201	1	Schwann	SMDT1
0.000463214	-0.419148744	0.029	0.159	1	Schwann	COPE
0.000463251	-0.34665892	0.107	0.282	1	Schwann	C19orf43
0.000464006	-0.519507394	0.049	0.191	1	Schwann	TNFRSF1B
0.000466228	-0.454703221	0.136	0.313	1	Schwann	BAG3
0.000467857	-0.64974959	0.019	0.141	1	Schwann	LGALSL
0.000473845	-0.393761774	0.136	0.31	1	Schwann	APP
0.000474129	0.537432062	0.126	0.053	1	Schwann	CCDC149
0.000475068	-0.439630499	0.068	0.216	1	Schwann	GSTO1
0.00047679	0.557412485	0.107	0.041	1	Schwann	CTD-2228K2.7
0.000480755	-0.409782279	0.058	0.203	1	Schwann	NRBP1
0.000487245	-0.589891773	0	0.106	1	Schwann	CXCL16
0.00048971	-0.387488773	0.049	0.19	1	Schwann	MAN1A1
0.000493341	-0.483411735	0.019	0.14	1	Schwann	RPF1
0.000494039	-0.413418229	0.058	0.205	1	Schwann	RAB13
0.000495002	0.604073968	0.117	0.047	1	Schwann	HEATR5A
0.000495246	-0.487019004	0.029	0.153	1	Schwann	SNX17
0.000499532	-0.374282047	0.029	0.158	1	Schwann	DIAPH2
0.000500597	-0.513799995	0.039	0.17	1	Schwann	PRKCSH
0.000501376	-0.567130616	0	0.106	1	Schwann	ADRB2
0.000503171	-0.507329174	0	0.106	1	Schwann	LGALS7
0.000507633	-0.417575799	0.029	0.157	1	Schwann	MAP2K2
0.000507685	-0.458779352	0	0.105	1	Schwann	COMMD1
0.0005082	-0.696805562	0.019	0.138	1	Schwann	MFAP4
0.000516398	-0.266671751	0.049	0.193	1	Schwann	NUCB2
0.000521465	-0.516922343	0	0.105	1	Schwann	EAF1
0.000524911	-0.544480728	0.01	0.123	1	Schwann	ETV6
0.000526474	-0.473781569	0.126	0.293	1	Schwann	GPNMB
0.000531178	-0.32818806	0.058	0.203	1	Schwann	SMARCE1
0.000531377	-0.328091562	0.068	0.219	1	Schwann	MAPRE1
0.000532653	-0.372442998	0.039	0.173	1	Schwann	MEA1
0.000533705	-0.573331821	0	0.105	1	Schwann	CDCP1
0.000535097	-0.253392354	0.068	0.22	1	Schwann	ARHGDIA
0.000535252	-0.331672836	0.058	0.203	1	Schwann	TMCO1
0.000535999	-0.512812253	0.01	0.123	1	Schwann	KIAA0040
0.000539448	-0.501006128	0	0.105	1	Schwann	KLC3
0.000539977	-0.594834873	0.019	0.138	1	Schwann	IGF2R
0.000541774	-0.83488516	0.019	0.137	1	Schwann	CD83
0.000542307	-0.3000619	0.155	0.341	1	Schwann	PRPF40A
0.000545252	-0.441416119	0	0.104	1	Schwann	PGM1
0.000546226	-0.4677704	0	0.104	1	Schwann	MAP7
0.000550046	-0.425706788	0.087	0.237	1	Schwann	TUBB6
0.000551423	-0.526637471	0.019	0.139	1	Schwann	MTSS1
0.000554903	-0.543099743	0.019	0.138	1	Schwann	RIPK2
0.000556796	-0.612429552	0.029	0.152	1	Schwann	PPIF
0.000556832	-0.510062614	0.01	0.123	1	Schwann	PTGS1
0.000560551	-0.436169666	0.039	0.168	1	Schwann	DEDD2
0.000561146	-0.32432012	0.019	0.14	1	Schwann	TMEM160
0.000563047	-0.292010345	0.117	0.291	1	Schwann	TMEM59
0.000564747	-0.576042316	0.01	0.122	1	Schwann	TIAM1
0.000566196	-0.537643048	0.068	0.209	1	Schwann	PDLIM5
0.000567984	0.652425667	0.117	0.048	1	Schwann	TNK2
0.000568722	-0.493931263	0.019	0.138	1	Schwann	SLC4A7
0.000569726	-0.472226292	0.039	0.168	1	Schwann	RBM12
0.000569853	-0.389711325	0.097	0.259	1	Schwann	GLO1
0.000570091	-0.398353714	0.019	0.139	1	Schwann	FAS
0.000574176	-0.413581249	0.058	0.2	1	Schwann	CHMP2B
0.000574986	-0.845167947	0.029	0.152	1	Schwann	S100A7
0.000577579	-0.433677863	0.058	0.2	1	Schwann	BCAP31
0.000582291	-0.464866292	0.019	0.139	1	Schwann	SNAI2
0.000582421	-0.473605841	0	0.103	1	Schwann	APEH
0.000583459	-0.450101802	0	0.103	1	Schwann	NUDT1
0.000584736	-0.516677358	0.019	0.137	1	Schwann	FAM198B
0.00058764	-0.526076744	0.01	0.12	1	Schwann	IMP4
0.00058782	-0.456935515	0.019	0.14	1	Schwann	GATA3
0.000590033	-0.356896396	0.107	0.275	1	Schwann	GHITM
0.000592886	-0.788696338	0	0.103	1	Schwann	SERPINB3
0.000593079	-0.265411774	0.136	0.317	1	Schwann	NDUFA4
0.000596026	-0.54053749	0.01	0.119	1	Schwann	MRTO4
0.000596685	-0.447181565	0.087	0.239	1	Schwann	NAA15
0.000597123	-0.467572707	0	0.103	1	Schwann	VPS26B
0.000597132	-0.286152988	0.107	0.274	1	Schwann	RAB1A
0.000600855	-0.383693817	0.029	0.156	1	Schwann	RAB22A
0.000605135	-0.386397833	0.029	0.155	1	Schwann	TIMM17A
0.000610221	-0.535906093	0.019	0.136	1	Schwann	TOM1
0.000611103	-0.55384945	0.019	0.136	1	Schwann	LGALS7B
0.000617659	-0.469263078	0	0.103	1	Schwann	PPP1R14C
0.000618917	0.531113938	0.155	0.072	1	Schwann	ATM
0.000620784	-0.354761725	0.019	0.139	1	Schwann	NRAS
0.000627599	-0.396310223	0.049	0.184	1	Schwann	TALDO1
0.000632228	-0.450541539	0.01	0.121	1	Schwann	PDZK1IP1
0.000636804	-0.478340635	0.019	0.136	1	Schwann	DAXX
0.000637482	-0.622605164	0.039	0.165	1	Schwann	PCOLCE
0.000638813	-0.390447812	0.029	0.154	1	Schwann	HIGD1A
0.000638887	-0.513636525	0	0.102	1	Schwann	SH3BP4
0.000640087	-0.365495437	0.058	0.201	1	Schwann	ELK3
0.000643447	-0.74175109	0	0.102	1	Schwann	CLDN4
0.00064408	-0.602637157	0.01	0.119	1	Schwann	PRKCH
0.000644225	0.429671866	0.146	0.065	1	Schwann	PKNOX1
0.00064582	-0.517018687	0.01	0.12	1	Schwann	FAM83G
0.000647741	-0.362470547	0.058	0.201	1	Schwann	DARS
0.000647774	-0.422445361	0.049	0.184	1	Schwann	SUMO3
0.000649253	-0.781625566	0.019	0.135	1	Schwann	GPR183
0.0006494	-0.41479601	0.019	0.136	1	Schwann	PIN1
0.000655638	-0.788379069	0.01	0.118	1	Schwann	SFRP2
0.000658486	-0.753927329	0	0.102	1	Schwann	ITGB2
0.000660672	-0.544348697	0.01	0.12	1	Schwann	TNFRSF10B
0.000670808	0.616670102	0.165	0.08	1	Schwann	SSPN
0.000675908	-0.371746461	0.252	0.454	1	Schwann	HSPH1
0.000680949	-0.456832785	0.058	0.199	1	Schwann	LRRFIP2
0.000681828	-0.540700477	0.029	0.152	1	Schwann	DUSP5
0.000683828	0.551464929	0.107	0.042	1	Schwann	DENND5B
0.000685019	-0.511140974	0.01	0.119	1	Schwann	SLC39A8
0.000694359	-0.460188024	0.058	0.194	1	Schwann	COX5A
0.000696039	-0.358629584	0.049	0.181	1	Schwann	PSMA5
0.000706957	-0.43104444	0	0.101	1	Schwann	LYPLA1
0.000707571	-0.387128993	0.117	0.277	1	Schwann	SH3BGRL
0.000712697	-0.491886673	0.068	0.206	1	Schwann	KDELR2
0.00071315	0.619877799	0.34	0.24	1	Schwann	ARHGAP5
0.000713752	-0.355626515	0.049	0.181	1	Schwann	NCKAP1
0.000713864	-0.46574857	0.058	0.193	1	Schwann	CD82
0.000715957	-0.306992147	0.126	0.305	1	Schwann	COX6C
0.000717268	-0.317000014	0.078	0.226	1	Schwann	GLS
0.000719497	-0.295423787	0.107	0.275	1	Schwann	SNX3
0.000724495	-0.265238909	0.087	0.247	1	Schwann	RORA
0.00073331	-0.50142263	0.019	0.135	1	Schwann	MAL2
0.000739897	-0.397869007	0.058	0.196	1	Schwann	CYBA
0.000741333	-0.448821549	0.049	0.181	1	Schwann	JAG1
0.000745496	-0.544510119	0.019	0.132	1	Schwann	PARP9
0.000749655	-0.591373696	0.039	0.165	1	Schwann	BASP1
0.000751719	0.528193328	0.301	0.185	1	Schwann	FN1
0.00075395	-0.59828956	0.01	0.116	1	Schwann	LRRC32
0.000754557	-0.422342748	0.01	0.118	1	Schwann	ABRACL
0.000758088	0.531129532	0.126	0.054	1	Schwann	PLCB1
0.000760968	-0.458429987	0.01	0.118	1	Schwann	NKIRAS2
0.000763364	-0.339045656	0.087	0.241	1	Schwann	CAPZA1
0.000765758	0.604584372	0.126	0.054	1	Schwann	NLGN2
0.000765919	-0.377236308	0.019	0.135	1	Schwann	EBP
0.000767431	-0.436837148	0.078	0.221	1	Schwann	ABCF1
0.000770957	-0.359395123	0.019	0.133	1	Schwann	KEAP1
0.000775692	-0.318071735	0.107	0.271	1	Schwann	PRDX5
0.000777283	-0.312955072	0.078	0.226	1	Schwann	ROMO1
0.000777582	-0.404751642	0.01	0.118	1	Schwann	SS18L2
0.00078083	-0.623378009	0.039	0.163	1	Schwann	CRISPLD2
0.000781323	-0.451179138	0.087	0.234	1	Schwann	ARRDC3
0.000781826	-0.332183165	0.107	0.27	1	Schwann	PA2G4
0.000785519	-0.295792675	0.039	0.168	1	Schwann	SEC61G
0.000787123	-0.316116823	0.019	0.135	1	Schwann	BCL10
0.000792084	-0.596475825	0.019	0.134	1	Schwann	MXRA5
0.000798335	0.780590596	0.252	0.153	1	Schwann	NKTR
0.000799583	-0.374365738	0.184	0.367	1	Schwann	TMEM123
0.00080077	-0.284152376	0.068	0.211	1	Schwann	RRAGC
0.000801839	-0.340750772	0.058	0.198	1	Schwann	MMADHC
0.000805221	-0.561559637	0.039	0.161	1	Schwann	RILPL2
0.000809112	-0.508614842	0.087	0.239	1	Schwann	ICAM1
0.000820914	0.589557969	0.107	0.043	1	Schwann	CTD-2228K2.5
0.000821182	-0.401848492	0.029	0.15	1	Schwann	C9orf89
0.000821762	-0.79602937	0.01	0.116	1	Schwann	SERPINB4
0.00082331	-0.509906207	0.058	0.191	1	Schwann	RPS6KA3
0.000824704	-0.278639466	0.039	0.169	1	Schwann	RANBP9
0.000825809	-0.545083457	0.01	0.114	1	Schwann	DAPL1
0.000826009	-0.362577242	0.049	0.181	1	Schwann	CTTN
0.000830485	-0.468378162	0.019	0.134	1	Schwann	CCDC3
0.000834277	-0.492726043	0.039	0.163	1	Schwann	USP36
0.000835384	-0.436431218	0.068	0.206	1	Schwann	C10orf118
0.000837082	0.6061495	0.223	0.126	1	Schwann	ANTXR2
0.000838618	-0.487004414	0.01	0.116	1	Schwann	C6orf132
0.000843613	-0.420987907	0.039	0.163	1	Schwann	IMP3
0.000847952	-0.351116371	0.068	0.208	1	Schwann	GTF3A
0.000850317	0.655046409	0.233	0.137	1	Schwann	CXXC5
0.00085119	0.580034198	0.214	0.118	1	Schwann	ZCCHC24
0.000852951	-0.382200852	0.029	0.15	1	Schwann	C9orf16
0.000853969	0.485175074	0.126	0.055	1	Schwann	PTBP2
0.000858123	-0.578794684	0.029	0.147	1	Schwann	PRDM1
0.000861382	-0.543829875	0.107	0.252	1	Schwann	FNBP1
0.00086188	-0.492998951	0.029	0.146	1	Schwann	CDK4
0.000864028	-0.458751084	0.039	0.164	1	Schwann	UBE2Z
0.000864087	-0.47493895	0.039	0.162	1	Schwann	MFSD1
0.000865809	-0.340832824	0.126	0.293	1	Schwann	GNG12
0.00086838	0.492588782	0.107	0.043	1	Schwann	ZNF302
0.000878999	-0.309881951	0.029	0.15	1	Schwann	CACUL1
0.000880022	-0.530978971	0.019	0.132	1	Schwann	C19orf33
0.000884114	-0.383946255	0.01	0.116	1	Schwann	PNO1
0.000897098	-0.378039898	0.049	0.182	1	Schwann	FKBP4
0.000906461	-0.33145523	0.019	0.133	1	Schwann	KLF11
0.000908095	-0.455050398	0.058	0.191	1	Schwann	CIB1
0.000909863	-0.328996047	0.068	0.207	1	Schwann	WDR82
0.000913319	-0.264340101	0.097	0.253	1	Schwann	CHMP4B
0.00091593	-0.386862779	0.01	0.115	1	Schwann	NXN
0.000930351	-0.439080121	0.019	0.132	1	Schwann	MLLT4
0.000930669	-0.478383874	0.029	0.146	1	Schwann	SMAD2
0.000937391	-0.491432687	0.01	0.114	1	Schwann	PTDSS1
0.00093948	-0.592472329	0.078	0.217	1	Schwann	PTPRC
0.000939576	-0.323625223	0.155	0.322	1	Schwann	YY1
0.000940338	-0.38168085	0.117	0.274	1	Schwann	HLA-F
0.000941541	-0.490465375	0.117	0.274	1	Schwann	CXCL14
0.000942296	-0.300830836	0.019	0.133	1	Schwann	NOP16
0.000947514	-0.343065169	0.126	0.294	1	Schwann	TRA2B
0.00095918	-0.374207833	0.029	0.147	1	Schwann	CUL4A
0.000972952	0.618547775	0.126	0.055	1	Schwann	GJC1
0.000975464	-0.315991129	0.136	0.304	1	Schwann	RAB10
0.00097712	-0.40208395	0.019	0.132	1	Schwann	NME4
0.000977792	-0.459910561	0.029	0.147	1	Schwann	CSNK2A2
0.000979642	-0.450534897	0.019	0.129	1	Schwann	RING1
0.000980507	-0.297820277	0.049	0.179	1	Schwann	SP3
0.000980522	-0.550233379	0.029	0.146	1	Schwann	CSF1
0.000984089	-0.352824583	0.019	0.132	1	Schwann	RRP36
0.000985105	-0.382863555	0.078	0.224	1	Schwann	MAFB
0.00098534	-0.333348252	0.058	0.191	1	Schwann	VDAC2
0.000986211	-0.288431289	0.019	0.132	1	Schwann	DPY30
0.000986475	-0.402413424	0.049	0.176	1	Schwann	DCTN3
0.000987341	-0.322558492	0.087	0.233	1	Schwann	MYEOV2
0.000996866	-0.362032072	0.01	0.114	1	Schwann	PRR13
0.00099687	-0.274020627	0.029	0.149	1	Schwann	C21orf91
0.001020662	-0.404610709	0.029	0.148	1	Schwann	CTNNBIP1
0.001034563	-0.558266793	0.019	0.129	1	Schwann	TFPI
0.001036319	-0.452668539	0.01	0.112	1	Schwann	TSKU
0.001037829	-0.344622114	0.019	0.131	1	Schwann	TMEM9B
0.001041693	-0.448810706	0.01	0.112	1	Schwann	MBD3
0.001048644	-0.272947258	0.029	0.148	1	Schwann	TMEM159
0.001051963	-0.296260515	0.078	0.225	1	Schwann	CLINT1
0.001057158	-0.316982093	0.029	0.146	1	Schwann	PRPF19
0.001061526	-0.474579875	0.019	0.129	1	Schwann	CDR2
0.00107636	-0.351628386	0.019	0.13	1	Schwann	DDX49
0.001076734	-0.375491804	0.01	0.113	1	Schwann	MYD88
0.00107874	-0.584508163	0.019	0.126	1	Schwann	GLA
0.001082449	-0.478930496	0.039	0.162	1	Schwann	TMEM2
0.001084524	-0.324331259	0.019	0.131	1	Schwann	DUSP23
0.001089971	-0.327730158	0.194	0.378	1	Schwann	ARID5B
0.001090539	-0.272071217	0.068	0.206	1	Schwann	PSME2
0.001096323	-0.35722272	0.01	0.113	1	Schwann	TEX264
0.001103409	-0.293334814	0.029	0.147	1	Schwann	HMOX2
0.00110432	-0.621555069	0.01	0.111	1	Schwann	CCDC69
0.001104578	-0.313151163	0.136	0.309	1	Schwann	IRF2BP2
0.001106601	-0.286708634	0.126	0.288	1	Schwann	SNHG6
0.001115833	-0.449072547	0.058	0.188	1	Schwann	SRSF4
0.001121968	-0.430027589	0.068	0.203	1	Schwann	SERPINB1
0.001140665	-0.435116747	0.029	0.142	1	Schwann	ARHGAP21
0.001141984	-0.417345167	0.126	0.281	1	Schwann	RND3
0.001144876	-0.362871307	0.039	0.159	1	Schwann	RNF187
0.00114708	-0.272834408	0.117	0.278	1	Schwann	HSPA9
0.001154791	-0.283795458	0.019	0.128	1	Schwann	PTRHD1
0.001157796	-0.399078427	0.049	0.172	1	Schwann	SRP54
0.001163917	-0.427366238	0.087	0.227	1	Schwann	IGFBP4
0.00116499	-0.399465426	0.029	0.145	1	Schwann	PGD
0.001167301	-0.431906854	0.01	0.112	1	Schwann	TRMT6
0.001168022	-0.299994866	0.029	0.145	1	Schwann	ZDHHC5
0.001168564	-0.363697688	0.049	0.172	1	Schwann	MRPS15
0.001171156	-0.642980323	0.01	0.112	1	Schwann	IFI30
0.001171762	-0.499146918	0.087	0.225	1	Schwann	KLF5
0.001172472	-0.464722272	0.078	0.215	1	Schwann	USP7
0.001176156	-0.263658434	0.058	0.195	1	Schwann	AK2
0.001176348	-0.348736024	0.019	0.129	1	Schwann	TPGS2
0.001178163	-0.273825561	0.058	0.194	1	Schwann	VKORC1
0.001178193	-0.441684129	0.029	0.144	1	Schwann	ANO6
0.001187016	-0.419981776	0.01	0.111	1	Schwann	MAPKAPK3
0.001188117	-0.490171456	0.019	0.126	1	Schwann	OTUB1
0.001201314	-0.335166717	0.029	0.144	1	Schwann	DRG1
0.001204597	-0.416123217	0.01	0.111	1	Schwann	PAK1
0.001204871	-0.356370292	0.029	0.144	1	Schwann	NAPRT1
0.001209717	-0.41836449	0.019	0.128	1	Schwann	PHGDH
0.001210697	-0.528010763	0.029	0.141	1	Schwann	CDH1
0.001210875	-0.353510666	0.029	0.145	1	Schwann	UROD
0.001215215	-0.449457559	0.068	0.201	1	Schwann	RAB21
0.001215528	-0.320408194	0.078	0.217	1	Schwann	CHMP1B
0.001221251	-0.374623768	0.029	0.145	1	Schwann	RIN2
0.001222068	-0.368909551	0.029	0.145	1	Schwann	NANS
0.001226176	-0.424607422	0.058	0.19	1	Schwann	NINJ1
0.001227096	-0.383936449	0.049	0.173	1	Schwann	AHCY
0.001229099	-0.319030117	0.146	0.312	1	Schwann	YME1L1
0.001229915	-0.362674436	0.019	0.128	1	Schwann	WDR47
0.001232439	-0.487556569	0.01	0.109	1	Schwann	DDX56
0.00123547	0.536039703	0.155	0.076	1	Schwann	PTPRS
0.001236691	-0.496144205	0.019	0.127	1	Schwann	BCL2L11
0.001237342	-0.300783483	0.068	0.208	1	Schwann	SH3KBP1
0.001248342	-0.47598983	0.049	0.169	1	Schwann	DNAJB9
0.001248621	0.589266858	0.34	0.232	1	Schwann	TIMP3
0.001250324	0.55969458	0.223	0.129	1	Schwann	MTR
0.001250637	-0.472952852	0.01	0.11	1	Schwann	PPP1R9B
0.001251687	-0.551469743	0.029	0.14	1	Schwann	ISG15
0.001260994	-0.358606954	0.039	0.159	1	Schwann	ARHGAP29
0.00126332	-0.409010253	0.039	0.158	1	Schwann	POLR2G
0.001274007	-0.345852058	0.058	0.191	1	Schwann	STK4
0.001275639	-0.33530386	0.087	0.229	1	Schwann	SF3B14
0.001282531	-0.451749224	0.019	0.126	1	Schwann	MYO1D
0.001284181	-0.332363282	0.058	0.186	1	Schwann	CCDC6
0.001292529	-0.379189104	0.049	0.172	1	Schwann	ALDH9A1
0.00129449	-0.725753272	0.049	0.173	1	Schwann	KRT6A
0.001309434	0.408837731	0.107	0.043	1	Schwann	CBX7
0.001313608	-0.254706574	0.068	0.206	1	Schwann	RPL9
0.001313924	0.606608399	0.214	0.121	1	Schwann	CENPC
0.001322118	-0.420591579	0.01	0.108	1	Schwann	GAR1
0.001323736	-0.504447282	0.029	0.14	1	Schwann	NOSIP
0.001328765	0.669485091	0.282	0.184	1	Schwann	LAMA4
0.001331874	-0.37125562	0.049	0.171	1	Schwann	PLEKHB2
0.001333874	-0.37874553	0.078	0.215	1	Schwann	RTFDC1
0.00133703	-0.399789096	0.029	0.144	1	Schwann	MAP2K3
0.001347103	-0.376973161	0.039	0.159	1	Schwann	PPL
0.001353488	-0.452963994	0.01	0.109	1	Schwann	ATP6V0D1
0.001354596	-0.400826824	0.019	0.125	1	Schwann	LSM1
0.001356022	0.643482849	0.126	0.057	1	Schwann	ALMS1
0.001362594	-0.429754626	0.029	0.142	1	Schwann	ACSL1
0.001364973	0.420824111	0.146	0.069	1	Schwann	SCARA3
0.001371706	-0.380792998	0.019	0.126	1	Schwann	TFAP2C
0.001374152	0.572977437	0.233	0.136	1	Schwann	BMP2K
0.001376443	-0.63636477	0.01	0.108	1	Schwann	RAC2
0.001377963	-0.889703655	0.019	0.122	1	Schwann	SPRR1B
0.00139335	-0.819134009	0.078	0.201	1	Schwann	HLA-DRA
0.001395151	-0.428714551	0.039	0.152	1	Schwann	PGLS
0.001397809	-0.417049642	0.029	0.141	1	Schwann	PTPLAD1
0.001400893	-0.503862324	0.01	0.109	1	Schwann	RCN3
0.001403134	-0.343253326	0.029	0.143	1	Schwann	ETFA
0.001407224	-0.285404725	0.029	0.142	1	Schwann	NCK2
0.001409621	-0.533029503	0.019	0.123	1	Schwann	SLC16A1
0.001412908	0.639182434	0.214	0.122	1	Schwann	CHD6
